ERBB4	PLCG1
STXBP3	VAMP2
NUDT21	PCBP2
PAGR1	RBBP5
S100A7	UBC
NUP43	SRSF6
EPO	IL12RB2
CHRM2	GNAQ
AAAS	NUP160
GNG3	GRM2
CD2	IL2RG
DYNC1LI2	SPTBN2
ZNF121	ZNF544
ZNF146	ZNF546
CREB3L3	G6PC3
CKAP5	KIFC1
RPL8	RPS15A
C1QA	V1-3
CKAP5	MAD1L1
MRPL38	MRPS17
IFNA21	IL10RB
ZNF283	ZNF780B
GNG13	OR13H1
ADH1B	UGT2B4
CDH3	PCDH15
PABPN1	SNRPB2
CAD	UBC
FZR1	PSME3
DTNBP1	PLCG1
RPS11	RPS27L
CDH1	CSNK2A2
GPC6	HS3ST3A1
ZNF566	ZNF582
HNRNPD	PSMA4
EFNA3	EFNA5
ZNF250	ZNF578
ADRB3	GNG2
PSMF1	TNFRSF12A
FOS	MT1A
UQCR10	UQCRH
CDC42	EXOC7
ZNF25	ZNF98
H2AFY2	HDAC2
CD3E	FGR
EFEMP2	FBN1
SMARCD2	SNAI2
CSF3R	JAK2
CDH15	PCDHGA6
RYR1	SLC30A2
TAL1	TRIM24
GLI2	IFT172
NTRK1	RAPSN
MRPS18B	MRPS31
CTNNB1	FZD5
CREBBP	MITF
HNRNPF	SRSF3
PRPF4	SRSF2
ZFP82	ZNF560
CALM1	CHP1
ITGA4	RHOA
RIPK1	WWP2
CASP5	NOD1
HNRNPA3	HNRNPR
EGFR	MAPK8IP2
ARRB1	OR1A1
DNAJC8	HNRNPH1
MAPRE1	UCHL1
CTNNAL1	PCDHB2
ZFP69	ZNF765
RYR1	TTN
CGA	INHA
MELK	TXN
FZD7	GNA14
IKBKE	PSMD14
SOX6	ZNF184
GORASP2	PSMA3
PSMD1	UBC
IGFALS	IGFBP5
FZR1	PSMA1
MRPL2	MRPL48
GABARAP	PIK3C3
ETFA	IDH3A
ZNF677	ZNF91
CTBP2	SIM2
ANAPC15	H3F3A
IGHD	PIK3AP1
RPS27	SRPRB
HDAC2	ZNF175
ADCY9	GNG4
IFNA13	JAK1
MCFD2	SEC23A
CDCA8	NUP85
CEP57	PRKAR2B
CASP5	NLRP1
ZNF426	ZNF708
GNAL	OR2AG1
FOXO6	UBC
ARHGEF18	RAC1
ZNF70	ZNF850
PAGR1	WDR5
SNCA	VAMP2
HNRNPH1	RBM39
ZNF426	ZNF836
FGFR1OP	PRKAR2B
FGF18	FGF22
UBC	ZNF687
GNG7	OR10G9
ACTR1A	MYH2
MRPL11	MRPL2
ISY1	POLR2K
DCTN3	YWHAG
KPNA5	POM121C
ZNF607	ZNF623
CTNNA3	PCDHGB3
ARHGEF16	RHOB
NINL	NPHP4
POLR2A	SNRNP40
MOCOS	UBC
ZNF565	ZNF620
LDB2	LMO4
MED14	PPARGC1A
GABBR2	NPY
ESR1	NEDD9
DYNC1I2	MAPRE1
CDC5L	PRPF6
IL2	IL2RA
MYL12B	MYLK
ERBB2IP	HSP90AA1
GBE1	GYG2
CNTN1	JUND
CBL	PTK2B
ZNF813	ZNF840P
NCOA3	POLR2K
HIF1A	HKDC1
ARRB1	CCR3
EIF4E	RPS21
CTSS	TLR7
CEP250	SEPT2
CDHR2	PCDHB11
GNGT1	OR56A4
ARHGEF6	RHOH
TRAPPC6B	UBC
FYN	KDR
ASS1	MYC
ELL	NELFE
NUP88	UBC
CEP162	CEP57
EIF4H	RPS28
PDGFRB	PLEKHO2
ACTN4	COL16A1
ZNF860	ZNF98
GRIN2C	PPP2CA
RNPS1	SMG7
ZNF160	ZNF840P
BET1	DYNC1H1
GNB3	GNG10
PIP5K1C	PTPRM
MRPL38	MRPS5
COL1A1	FIGF
SHH	UBC
GNG12	PRKCG
CDC23	PSMF1
DDB2	POLD4
NANOG	ZNF331
ARF5	RAB11A
EIF3E	SMURF2
MAD1L1	TPR
GABARAP	UBC
ERCC2	POLR2L
MAPK13	SP1
ZNF664	ZNF675
RPL15	SRP54
RPL37A	SPCS2
AKAP9	TUBA4A
CTNNA1	F2RL2
ZNF568	ZNF813
GATA1	TOPORS
CLASP1	TUBG2
PCDHB12	PCDHB3
CXXC1	ZNF92
FANCM	STRA13
MRPS36	MRPS7
AKT1	RASA1
COL1A1	ITGB3
ZNF286B	ZNF347
SCG2	TNF
CNOT2	TNKS1BP1
GATA2	POU1F1
STAT3	TYK2
CD14	TAB3
RPS24	RPS28
CRLF2	IL19
DYNC2LI1	HLA-DQA2
CHRM3	PRKCI
IFNLR1	IL3
PIK3R2	TREM2
GEMIN7	NUP188
CACNG5	CAMK2G
EPOR	STAT1
POLD4	UBA52
OR2V1	PRKACB
ARAF	MAP3K11
ABL2	CTTN
ZNF629	ZNF682
CHAD	ITGB5
CREBBP	PCK2
ANAPC11	PSME3
WNT5A	YES1
JUND	MAPK9
HCLS1	NOTCH1
NMI	STAT4
DIAPH2	DSN1
APBB1	APP
NCOA6	NCOR1
MYC	SMAD2
ACTR1A	NDE1
CD14	TLR4
GSK3B	NFATC3
CENPT	ZWILCH
KCNAB3	KCNH3
CSE1L	XPO1
E2F4	RFC4
RAD51	RPA3
ZFP28	ZNF850
COPS5	POLR2B
SRC	TRPC7
NSF	VTI1B
CD24	LYN
RCC2	ZW10
CBLB	PRKCQ
GARS	HSPB1
APBB1	KAT5
BTK	IGLC1
PYGO2	SMARCD1
ZNF286B	ZNF329
RPL24	RPS18
HEL-S-73	PSMC3
DGAT1	PPAP2A
MCM2	MCM5
ZNF514	ZNF721
PLCG1	SEC24B
EXO1	RAD17
DCHS1	PCDHA12
ARHGEF17	RHOA
PPIG	SRPK1
ARHGAP19	RAC2
ZFP62	ZNF404
HAND1	HOXB13
ACVR2B	SMURF2
GMPS	UBC
ATF6B	CAMK1G
AMPH	PIK3R2
DNAJA4	HSP90B1
H2BFM	HIST2H2AA3
ITGAL	RASSF5
ADRA1A	GNG12
MORF4L1	PPP2CA
HGS	SCAMP3
IL1A	RELA
PTK2B	WAS
ABI2	ACTR3
BAZ2A	SAP30L
EIF4G1	PABPC1
BIRC5	CKAP5
TMEM100	UBC
GRIN2A	RAF1
ITGB4	LIMS2
EFTUD2	LSM8
CHMP1A	UBE2I
DVL1	FZD10
LATS1	YAP1
ARHGEF18	RHOBTB2
DYNC2LI1	USO1
CENPH	SKA1
MEF2A	MYOG
GPC3	HS6ST2
ZNF527	ZNF765
PSMA6	PSMD14
HNRNPA1	PARP1
FCGR3A	IGHG2
CALR3	HSP90AB1
GLI1	INTU
ZNF514	ZNF595
EP300	PRKACG
COL4A2	MICALL1
DCHS1	PCDHGA8
GNAI2	PIK3R2
BMPR1A	MAPK1
GSA	PRKAR1A
MAPRE1	NUDC
CUL3	HIST1H1C
CACNG4	RASGRF1
RPS15	SRP68
PPP2R1B	PRKCZ
PSMC4	PSMF1
HNRNPH1	SNRNP200
AURKA	YWHAG
KAT8	MSL3
SNRPB2	U2AF1
GNGT1	OR1N2
ZNF484	ZNF527
BPGM	UBC
COL4A1	ITGA4
ZNF251	ZNF41
PCDHA1	PCDHA12
PCDHB2	PCDHB7
EP300	MED22
ATF6B	EP300
ZNF525	ZNF728
E2F6	UBC
CA9	TFAP2A
ANAPC10	RELA
CDK5RAP2	CEP290
NFYA	TBL1X
MAP3K7	RAC1
RPS27A	SPTLC2
RAD21	SEMA6A
CDC6	PSMA1
DCTN2	TUBGCP5
ATP6V1F	ATP6V1G2
GNAT3	TAS2R40
ZNF682	ZNF780B
EGF	ERBB4
LRP5L	WNT3A
GADD45A	MTOR
RPL18A	UPF3A
MKL1	TCF7L2
POLR2L	SF3A2
PSMC4	PSMD14
AVPR1A	GNA13
NACA	TBP
F2R	GNB2
IGLC7	SYK
PIK3AP1	PIK3R2
STAT2	TRIM25
MYL6	PXN
ZNF525	ZNF572
IGF1R	PDGFB
JUN	TNF
DNAL4	SH3GL2
IGLV	NCK1
BLM	SMC1A
FZD4	WNT16
ZNF486	ZNF852
GNAI3	NMU
CDK4	E2F2
MRPS30	MRPS6
ZKSCAN7	ZNF197
IL4R	TSLP
HNRNPK	PHC1
CHD5	ZNF141
HDAC1	KDM1A
HAP1	RHOQ
LAMC1	PAK6
CENPO	ZW10
DYNLL1	RACGAP1
ARHGAP44	RHOA
EEF1E1	EPRS
EXOC1	EXOC8
HDAC8	SMAD5
ADH5	UGT1A9
GRIK1	UBC
AURKB	STMN1
CWC15	PRPF31
CSH2	IFNGR2
KPNA2	NUP133
HAT1	HIST3H3
UBC	ZNF449
AGTR1	AVP
ABI1	V2-11
CREB1	ERBB2
AP2A2	DPYSL2
CBL	FGF22
AURKA	TTK
GNB1	P2RY11
CPSF3	NUP160
DDOST	RPL15
COL11A1	ITGA5
FYN	SNX12
PDCD7	ZMAT5
SNRPB2	SNRPG
AURKB	PAFAH1B1
POLR2L	TWISTNB
GALNT2	MUC6
FARP2	PLXNA1
ZNF701	ZNF737
PIAS2	POLR2E
HNRNPC	TERT
ZNF497	ZNF558
UBA1	UBB
PSMD5	TNFRSF12A
CCNT1	POLR2L
DKC1	HNRNPC
SNRNP40	SNRPB2
MRPL2	MRPL30
ZNF514	ZNF620
ZNF286B	ZNF665
EHMT2	UBE2E1
ZNF786	ZNF91
HNRNPA0	NCBP2
GNAL	OR8U1
CBX3	GTF2H3
ZNF56	ZNF566
RPS27A	RPS28
ZNF354C	ZNF695
CACNA1B	RASGRP2
CETN2	TUBA1A
ZNF175	ZNF287
HSPA8	MAP3K7
GTF2H4	RFC1
ADCY9	GNAZ
ZNF648	ZNF66
CCT7	PFDN5
CSH1	IL11RA
ARRB2	OR5V1
HLA-DPB1	STAT3
UBC	ZNF184
CDC40	POLR2L
CCR3	JAK2
IKBKG	MAML3
ADRBK1	OR4D10
MATK	RASA1
ZNF470	ZNF696
GATA2	TBX2
EPS15	NTRK1
ALDH3A2	PKM
GNG7	OR2J2
IQGAP2	IQGAP3
ZNF404	ZNF573
DYNC1LI1	TUBB8
EIF3K	RPS25
ERBB2	UBB
TAL1	TCF4
JUP	SPI1
ZNF311	ZNF329
ARHGAP17	RHOF
CDH19	PCDHA9
SAP30L	TTF1
PPFIA1	SLC18A3
DYNLL1	MKS1
TBCB	TUBA8
MED15	MED31
PDCD7	SF3B5
ALYREF	PRPF6
PRKAB2	RRAGD
STAG1	TERF1
IGHV3-23	IGLC6
NDUFA8	NDUFAB1
C3	CD81
CEBPA	MED1
ZNF506	ZNF879
GTF2F2	HNRNPC
SGK3	WWP1
HNRNPH2	QKI
CHMP6	UBB
APBB3	LRP5
MRPL43	MRPS18C
DLG4	EP300
ZNF30	ZNF568
ACAN	PCOLCE
EIF4A3	RPL9
ZNF565	ZNF566
CDKN1A	E2F5
RPL10A	SLC25A6
SEH1L	SNRPD3
NDN	STRN
CTRC	UBC
COPS7A	RUVBL1
CEP164	MARK4
NFIA	ZNF561
CACNA1I	CATSPER2
FZD6	WNT3A
EIF5A	MYC
ZNF30	ZNF606
NUP155	SEH1L
DLG1	SEMA4F
ZFP30	ZNF846
COPE	GOLGB1
NUP160	PPP1CC
CXXC1	ZNF648
CEP192	CKAP5
HIST2H3A	TUBB3
ACTBL2	COL6A2
DRD3	GRK1
AP2A1	ROR2
NANOGP1	SP3
ZNF320	ZNF677
ZNF311	ZNF701
RNF2	ZBTB33
PRKACG	SLC12A2
FGF17	PLCG1
TNNT2	TPM3
CETN2	RAD23B
AP1G1	CLVS1
ZNF347	ZNF486
NDUFA3	NDUFB1
PIK3CB	PRKCQ
IL13RA2	IL22
SHC3	TGFBR1
POLR2F	TWISTNB
CENPA	SGOL2
SNAPC3	SNAPC4
PARP1	UBB
COPS3	MNAT1
IL5RA	PRL
NUP43	TP53RK
PSMB2	PSMC6
ZNF585A	ZNF83
DNA2	FEN1
GTF2H1	NELFE
MRPL43	MRPL46
ACTR1A	DYNC2H1
ABL1	SHC4
MRPL42	MRPS16
ARHGAP25	RHOT1
ACTN2	PIP4K2B
CRKL	INPP5D
CEP63	DCTN2
CALM1	GRIN1
ZNF195	ZNF594
H2AFJ	HDAC2
ENAH	SPTA1
GAB2	MST1R
H2AFZ	HIST1H2BL
APOA4	APOA5
GNAL	OR10J5
CSTF1	PRPF6
ARID4B	DNMT1
ARHGAP1	KLC1
ZNF311	ZNF595
PRDX2	RAD52
PPP2CA	TBL1X
CC2D2A	PRKAR2B
GALNT15	MUC7
ZNF837	ZNF840P
CKAP5	NEDD1
ACTR1B	DYNC1LI2
NCOA3	NCOA6
MRPL21	MRPS33
GNG2	TAS2R9
RBX1	UBE2E1
CTNNB1	PRKACA
BRCA1	GSDMA
BLOC1S3	BLOC1S5
ITGB2	PXN
SRSF1	TRA2A
ZFP82	ZNF429
ZNF177	ZNF624
ZNF648	ZNF70
PIK3R3	TRAF1
GRK7	HTR6
ZNF267	ZNF283
CASP3	MDM2
CDC26	PSMD10
RNPS1	RPL32
ZNF189	ZNF425
MRPL11	MRPS27
CD36	PPARG
EHMT2	NFKB1
PCNA	POLH
ZNF676	ZNF852
ELF1	PRKDC
ZNF100	ZNF30
ARHGAP18	CDC42
ZNF517	ZNF621
ZNF471	ZNF850
CD40	PSMB4
ZNF561	ZNF845
EPOR	IFNL1
IFNA14	IL2RG
ZNF730	ZNF841
COPS5	POLR2K
HOXB4	SOX8
AKT2	PIK3C3
FGF18	RPS27A
RPL41	RPLP0
CXXC1	ZNF41
GNG13	GRM7
ASZ1	FKBP6
NPM1	RBBP7
CXCL10	GNAI3
HNRNPA1	HNRNPR
ALMS1	CETN2
INSR	PDGFB
CAMK2D	GRIN2D
CCND1	P15
FZD5	WNT6
TLE6	ZNF273
FOXO4	MAPK13
CCR8	CXCL11
ANAPC15	ANAPC4
ZFP2	ZNF480
FHL2	HCK
CKS1B	PSMD4
GRIN2C	RAP1A
MTMR6	PIP4K2A
CCR3	CX3CL1
DDIT3	F2
AOX1	STAT3
EIF4A3	SMG5
SKIL	SMURF1
AVPR1B	GNA12
CDH4	CSNK2A1
EED	SUZ12
PIK4CA VARIANT PROTEIN	PLCB3
ZNF486	ZNF724P
ARNTL2	CSNK1E
ZNF177	ZNF275
ZFP28	ZNF768
RPS23	SRPR
UBA52	UFD1L
SYK	VAV1
MAP1LC3A	SQSTM1
PIAS1	STAT6
COL10A1	COL8A1
POLR2A	SNRPA1
COL5A3	SMAD4
ZNF184	ZNF8
HNRNPD	POLR2I
C2ORF49	FAM98B
GNAQ	GNRHR
KMT2D	PYGO1
LEPR	PRKAG1
PRICKLE1	PSMD14
GRHL2	TFCP2L1
GNAI2	TAS2R10
F2RL1	GNB1
COPRS	SMARCB1
CXXC1	ZNF568
ZNF648	ZNF761
RPL24	RPS15A
HOOK2	VPS41
CHUK	NOTCH3
ZNF25	ZNF816
PPP2CB	PRKCI
RPL17	SRP19
RPL21	RPLP0
GNAI3	SST
CD59	SEC16A
ZNF761	ZNF813
COL16A1	PARVA
ALAS1	PIK3CB
ARHGEF2	DAB1
ALDH3B2	HEL-S-117
ARHGAP4	RHOH
COPA	DYNC1I2
STAM	VPS37C
COL4A2	ITGA7 VARIANT PROTEIN
ZNF695	ZNF790
ISYNA1	NME4
ROBO2	SRGAP2
CCNB1	NCAPG
HDAC5	HIST1H2AB
ZNF286A	ZNF620
EED	H3F3A
MIS12	NUP160
AKT1	MYOD1
ZNF70	ZNF860
COL4A5	PTK2
GNGT1	OR6K6
SMAD7	ZNF263
IFNA14	IFNAR1
V2-17	VAV3
NOS3	PTGS2
MRPL37	MRPS18B
LTA	MAPK8
FAM13B	RHOB
RSAD2	UBC
GPC6	HS3ST3B1
ZNF679	ZNF724P
CEP290	KIF24
PSMC3	RAN
IKBKG	MYO1C
MRPS22	MRPS6
NTRK2	PTPN6
ZNF70	ZNF778
SIRPA	SYK
AQR	MNAT1
ITGB6	LAMA1
CBY1	YWHAE
WLS	WNT3A
LHCGR	STAT1
NRAS	RASA2
CASC3	FAU
NUP153	RBM8A
CEP83	SDCCAG8
STX1A	STXBP5L
MED25	SMARCD3
SUCLG1	SUCLG2
PCDH18	PCDHB15
PRKCZ	STAT3
RPL10	RPLP2
ZNF355P	ZNF554
HLA-G	SEC13
MRPL54	MRPS23
IL12B	SP3
IL12RB2	IL6
ATXN1	FOS
EEF1G	HNRNPA3
ADRB2	MAPK8
RPL28	RPS9
IL6	MAPK12
AKT1	CRTC2
GALNT15	MUC12
CD55	SPTB
ZNF841	ZNF93
CLASP1	MAD2L1
ZNF557	ZNF678
KIF5B-RET(NM_020630)_K16	KLC2
MAP2K3	PKN1
COG3	DCTN5
DHX38	DHX9
GTF2A2	TAF11
ANXA7	PDCD6
IRF2	IRF4
PSMC5	RORA
GTF2H1	PCNA
ZNF546	ZNF558
CCND1	MAML2
KIF24	OFD1
FGF8	FGFR3
ZNF557	ZNF56
ZNF197	ZNF391
JUNB	MAFF
LEP	STAT3
ACTB	MYH2
DEPTOR	RRAGA
EPN3	ERBB4
ZNF157	ZNF835
CCNB3	SFN
FGFR1OP	SFI1
ECT2	RHOV
REM2	YWHAQ
CAMK2B	GRIA3
NFIB	ZNF528
COPS6	GTF2H2
OAZ3	PSME3
B9D2	SDCCAG8
PLCG2	SOS2
NDUFAB1	UQCRFS1
ATRIP	FAAP24
PRKAA2	ULK1
ZNF606	ZNF8
ZNF502	ZNF98
CYP19A1	PRKACA
RPL32	SRP54
SNRNP48	ZMAT5
ZNF611	ZNF7
IL12RB1	IL20RA
ZNF311	ZNF569
ARRB1	OR51A2
ARPC2	V5-1
ZFP36L2	ZNF595
ARRB2	OR9Q2
ORC1L	ORC6
JUN	POLR2D
ZNF355P	ZNF480
DKFZP686M02159	MAP3K5
FHL5	SPAG8
MYO9B	RAC1
CTBP2	POU4F3
DHX58	UBE2L6
DUSP9	MAPK8
RBMX	SF3B1
IGKC	V4-2
RFC1	RPA3
NUP160	NUP98
ITPR1	PLCG1
KAT2A	POLR1B
ESRRA	RXRA
ARHGAP20	RHOV
RPL6	UPF3B
GNAT1	NMT2
NACA	RPL23
SPTA1	SPTB
MAPK8	RB1
CRTC1	YWHAE
ACSL1	RXRA
RPL12	SMG9
NEDD8	UBE2M
PIP5K1A	PLCE1
AJUBA	JUND
GH1	IL13RA2
ARRB2	GSK3B
RAB5A	VPS45
PODN	SLIT3
FGF6	GPC1
IFNK	IL2RG
ZNF677	ZNF835
SERPINB5	TP53
KDM6B	PHC2
COL28A1	CRTAP
GRIP1	MEF2D
CYFIP1	IGKV A18
ESPL1	REC8
ZNF624	ZNF880
CCL5	SDC1
ARRB2	OR6K6
MRPL13	MRPS18C
ARNT	SLC2A1
ZNF473	ZNF765
THAP1	ZBTB33
CHD3	ZNF283
CD151	COL17A1
CTCF	HOXB1
MYH7B	RHOA
MED8	TBL1Y
JUN	TFPI2
PIK3CG	PLCD4
ZNF813	ZSCAN2
BABAM1	RNF4
ANAPC10	ANAPC11
ERCC5	POLR2B
RAD51B	RMI1
CETN2	RPGRIP1L
IGKV1D-16	V4-1
ZNF273	ZNF383
HDAC9	HIST1H2BK
ZNF561	ZNF813
EYA4	SIX1
ZNF135	ZNF16
POLR2L	SNRNP70
HUS1	RAD17
HIST3H3	SYCP3
CENPT	RPS27
AMBRA1	PRKAG2
DKFZP781N011	FBXO5
ARRB1	OR52W1
ZFP69	ZNF774
FGF7	PIK3CA
IMPA2	PLCD3
MED11	MED27
FLT4	MST1R
DCTN3	KIF2A
GNG4	WNT3A
PSMA2	RPS27A
CEP290	UBC
ASCL1	CTCF
AAAS	NEK6
ZNF560	ZNF611
CENPA	CENPH
MYO1C	POLR1C
HDAC2	NFE2
BIRC2	XIAP
CYFIP2	V1-20
HES1	JAK2
ZNF675	ZNF682
SMAD1	SMARCB1
EP300	PGK1
GNA11	PLA2G4C
NCF1	RELA
INPP4B	PIK3R1
EIF3C	RPS14
MAP2K1	PRKCD
PAFAH1B1	PAK2
ZFP92	ZNF774
FOS	SCN8A
DAB1	ERBB2
ZNF28	ZNF672
ENO3	GAPDHS
CDC42	MYO1C
MRPL52	MRPS34
ZNF181	ZNF812
BMI1	EZH2
COL5A3	GP6
MRPL53	MRPS9
IRAK3	UBC
RPS25	RPS4X
CLP1	POLR2E
NDUFA5	NDUFAF3
TRAF5	TRIM8
ZNF354C	ZNF525
NDUFA13	NDUFA8
ZNF888	ZNF92
AP2A2	RPS6KA3
RPL3	RPS14
MAP2K4	MAPK8
ZNF528	ZSCAN2
NXF1	SRSF4
CSF2RB	IFNA8
PAG1	TCRA
B4GALT5	MUC5AC
ZNF562	ZNF726
GLI3	PSMB11
MYBPC1	TPM2
PPM1D	UBC
FGFR3	PIK3R1
UBC	ZNF460
ZNF189	ZNF628
ZNF540	ZNF846
CDK4	PURA
IRS4	PTPRF
EP300	PTGS1
COL6A6	ITGB1
IGHV	SHC1
CDC6	PSMB11
ALDH1A2	EP300
CRKL	RAD21
RPL27A	RPL29
GRB2	SHC2
ZNF483	ZNF665
ZNF761	ZNF876P
PABPC1	UPF2
DYNC2LI1	KIF22
FLI1	LYL1
ZNF43	ZNF721
MRPS12	MRPS23
CTSL	SP3
ZNF16	ZNF808
COG7	SPTB
COMMD5	RELB
GNA14	LPAR2
PSMD5	UBE2C
RPTOR	RRN3
MAPK14	PPP1R13L
MED17	SMARCC2
ARRB2	OR2Z1
CHD3	ZNF672
OAZ2	PSMA4
TLE6	ZNF302
FGFR1OP	NPHP4
ZNF558	ZNF70
CENPI	NUF2
BAZ1B	H3F3A
TMED10	TMED7
MRPL44	MRPL53
ZNF404	ZNF99
ZNF431	ZNF721
PABPN1	POLR2J
ARFGAP3	TMED10
CREB3L1	JUN
DAND5	HTRA1
CASP3	GAS2
CFB	CFD
MRPL42	MRPS33
OR10J5	PRKACG
GNG13	MAPK9
MRPS25	MRPS27
ZFP92	ZSCAN2
INS	SPTBN1
HECW1	PSMB1
COX15	UBC
JUND	STAG2
CTNNA2	PCDHB10
CCP110	CEP164
CDC25C	SFN
MRPL16	MRPL43
PPFIA3	VAMP2
IL27RA	IL7
ARG1	CREB1
CACNA2D4	RASGRP2
FDPS	NRAS
DOK1	MATK
CSTF1	HNRNPU
TERF2IP	UBC
ETF1	UPF2
CEBPB	HMGA1
KIF5A	SPTBN2
RPL10A	SPCS3
EPHA6	YES1
IFT27	IFT57
RFWD3	UBE2D2
ZNF66	ZNF724P
PCDHB14	PCDHB6
FCGR2B	OSCAR
B4GALT1	ZP3
EIF4H	RPS4X
PCDHA9	PCDHB6
ZNF568	ZNF582
GCFC2	MYB
ZNF559	ZNF841
GNA14	GNG13
TMEM67	YWHAE
CDC5L	HNRNPM
CCR6	GNAT3
ZNF331	ZNF660
GNG7	OR8H1
SLC2A4	UBC
PDS5B	TAOK1
CIRH1A	UBC
EFNA5	PDGFRB
RBBP5	RNF2
IFT122	WDR35
DKFZP313E1411	ZNF10
PCDHA6	PCDHGA4
RBM8A	RPS23
GTF2H1	NCBP1
PSMB6	SMURF2
COG7	TMED9
RPS15A	RPS16
FANCB	FANCL
MALT1	UBC
ZNF311	ZNF354A
MRPL1	MRPL22
GNG7	OR52N4
BYSL	TROAP
MORF4L2	RPA1
GLI2	WNT2B
MDM2	UBE3A
ZFP82	ZNF48
CLDN18	TJP3
LSM6	SF3A3
MAPK12	SRC
CBL	VAV1
COL2A1	ITGBL1
V1-16	V4-1
C3	CFH
IGLC7	IGLV
ZNF266	ZNF559
ZNF28	ZNF311
CCNB1	SGOL1
ZNF180	ZNF768
DNAH5	PAFAH1B1
FMNL3	MAP3K7
F2RL2	PRSS1
CCAR2	RPS19BP1
H2AFY	HIST1H2BL
GNA11	LPAR6
CD79B	PIK3R1
BCL3	REL
CAMK2D	CREBBP
FOS	TOP2A
ADCY1	GNGT1
CREB3L1	PRKACB
ADAMTS3	COL5A3
COL7A1	SMAD4
ZNF175	ZNF354B
AHCTF1	CENPA
ALAS1	NUDT3
OR56A3	PRKACB
CETN2	FBF1
MED11	MED8
CTNNB1	RAP1A
MRPL9	MRPS12
COL4A2	ITGA10
CACNB1	CACNG4
ID1	MYC
TLN1	VCL
HSD17B1	SP3
EP300	NCAPD2
ZNF431	ZNF566
GOSR1	STX5
PSMD14	PSMF1
FURIN	NOTCH1
OR2V2	PRKACB
GJA1	MAPRE1
CXXC1	ZNF667
EIF3B	EIF3H
KLHL12	PSMD13
PCDH1	PCDHGA3
FZD5	PLCB3
KIAA0101	RPA2
EIF3D	EIF3F
RAB11A	RALA
ZNF679	ZNF840P
EXOC4	MYH2
CRY2	RORB
ITGA10	VASP
MAP1LC3B2	TP53INP2
ZNF502	ZNF624
ARHGAP31	RHOC
JAK1	MAP2K6
CREB1	SRM
COX5A	SCO2
V4-2	V5-4
EEF1A1	SNCA
RPL17-C18ORF32	RPL4
CTBP2	EBF2
ITGB3	PLAUR
PLEKHG5	RHOH
LEF1	SOX18
ZNF317	ZNF7
DRD3	GNAT3
BRCA1	TREX1
CSTF3	SRSF9
RARA	YWHAQ
MRPL33	MRPL39
LIMS2	PXN
HOXA1	LPXN
ADCY6	GNG13
ZNF180	ZNF322
DDX5	IKBKB
ZNF845	ZNF92
MYO1C	ZNRD1
FRK	NFATC2
IFT122	TRAF3IP1
RPL13A	RPS13
HDAC2	NANOG
BTRC	REL
CUL4A	INO80E
PIN1	PKMYT1
ARHGAP10	PKN1
ACTN2	HRAS
EDC3	LSM1
NF1	YWHAE
GADD45A	NFKB1
CBLC	SPRY4
HDAC1	RARA
RNPC3	SNRNP25
AMHR2	GDF10
PTRH2	UBC
EIF2S2	EIF3G
EFNB3	MAPK1
CCT5	MKKS
COG5	GOLGB1
IGHA1	IGHV
DNAJC8	SMC1A
HNRNPU	POLR2C
PCBP1	PRPF31
ZNF275	ZNF829
MLK4	YWHAB
PKN1	PPP1R14A
ATP5L	ATP5O
ARRB1	OR2B11
ILK	MYL9
DKFZP313E1411	ZNF780B
RPN1	RPS13
MYLK	PRKACA
EEF2K	MAPK12
HLA-C	IGKC
RAD52	RPA2
ZNF2	ZNF728
AP2A2	HLA-DQA1
AKT1	YES1
HLA-DRB1	SH3BP2
MYO1C	V4-1
PSMD5	UBE2D1
CEBPA	XBP1
IGLC2	IGLC6
AKT1	GAB2
MAP2K1	MAPK8IP3
HAUS2	TUBB4A
H2BFWT	HDAC4
ELN	FOS
NTF3	PLCB1
MTMR7	PLCD4
DHRS2	RXRA
ZNF302	ZNF470
RPS23	SRP68
ZNF208	ZNF471
ZNF528	ZNF876P
MRPL35	MRPS35
ZNF565	ZNF658
ZNF708	ZNF816
CCP110	TUBA1A
FYN	JAK2
HDAC3	MED1
HDAC11	HDAC6
EGR1	ING2
TMED2	TRAPPC6B
AKT1	EIF4EBP1
ZNF19	ZNF254
RPL27A	RPS28
ZNF571	ZNF628
MAPK11	SPAG9
NLRP2	SUGT1
EP300	TEAD1
CDC16	CDKN1B
RPL22	RPL5
ZNF484	ZNF883
DYNC2H1	KIFAP3
SUMO2	UNG
MAPK12	TAB3
TFG	UBC
EBF1	WNT7A
CTNNA2	MMP23A
RPA2	UBE2L6
ZNF208	ZNF841
CHMP6	PIK3C3
PDGFRA	WWP1
ODF2	TMEM216
PSMA6	PSMD11
LCK	STAT5A
NFIB	ZNF16
ARNT	EP300
HLA-DRB5	SEC31A
ZNF525	ZNF529
DNA2	MMS19
FOS	MAFK
ITGB1	SFN
ZNF696	ZNF729
DDX11	SMC3
ZFP28	ZNF735
HSP90AA1	PLK1
KIF3B	TTC21B
COPS4	POLR2B
BCL11A	RCAN1
BCLAF1	SUZ12
CUL1	PSMA3
CENPE	PPP1CC
CENPL	KIF2A
CDH5	CTNNA2
HIST2H2AA3	RBBP4
CDC42	CENPA
RAD51C	SPIDR
XRCC2	XRCC3
PAIP1	PAN3
ITGB3BP	MAPK6
KIF3C	WDR34
HLA-DQA2	SAR1B
ZNF528	ZNF565
